Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
15524.000000000004,761.0000000000002,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,124000.00000000007,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,0
13798.999999999998,1505.0,FORD,Other,2012,Other,0,Diesel,1.8,143560.00000000012,4.0,Manual,Front,4-5,Right-hand drive,White,2,1
8780.999999999995,641.9999999999998,Other,Other,2012,Sedan,1,Petrol,2.0,46208.000000000015,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
62095.00000000002,713.9999999999999,TOYOTA,Other,2018,Sedan,1,Hybrid,3.0,80000.0,8.0,Variator,Front,4-5,Left wheel,Grey,10,0
3762.999999999999,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,124912.00000000001,4.0,Automatic,Front,4-5,Left wheel,White,12,0
8006.0,836.0000000000001,HYUNDAI,Sonata,2010,Sedan,1,Other,2.0,66759.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
706.0000000000002,584.9999999999998,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,230746.00000000017,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
8780.999999999995,641.9999999999998,Other,Other,2012,Sedan,1,Petrol,2.0,46208.000000000015,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
18189.000000000015,639.9999999999999,VOLKSWAGEN,Other,2013,Sedan,1,Petrol,2.0,134400.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0
2037.999999999999,1058.0,HYUNDAI,Santa FE,2012,Jeep,1,Petrol,3.5,258492.99999999985,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0
13328.000000000011,1153.8917197452224,MERCEDES-BENZ,Other,2004,Jeep,1,Other,3.7,135999.99999999997,6.0,Tiptronic,4x4,4-5,Left wheel,White,8,0
7840.0000000000055,920.0,NISSAN,Other,2006,Hatchback,0,Petrol,1.5,143000.0000000001,4.0,Automatic,Front,4-5,Right-hand drive,Black,0,0
7840.0000000000055,993.0000000000002,Other,Other,2006,Hatchback,0,Petrol,1.3,235000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,4,1
7526.999999999999,474.00000000000006,CHEVROLET,Other,2013,Hatchback,0,Petrol,1.4,190460.00000000003,4.0,Tiptronic,Front,4-5,Left wheel,White,8,1
26500.000000000004,1016.9999999999999,HYUNDAI,Other,2017,Jeep,1,Petrol,2.0,46932.00000000002,4.0,Automatic,Front,4-5,Left wheel,Black,10,0
6585.999999999998,1282.0,CHEVROLET,Other,2007,Jeep,1,Diesel,2.0,74588.00000000001,4.0,Automatic,Front,4-5,Left wheel,White,4,0
17249.000000000015,502.0,TOYOTA,Other,2013,Hatchback,1,Hybrid,1.5,90000.00000000001,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
26148.999999999993,971.0,Other,Other,2016,Jeep,1,Diesel,2.2,105343.99999999994,4.0,Automatic,Front,4-5,Left wheel,White,4,0
9408.0,1109.0,HONDA,FIT,2014,Hatchback,0,Hybrid,1.3,139000.00000000003,4.0,Automatic,Front,4-5,Right-hand drive,Silver,2,0
5174.999999999999,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,537500.0000000003,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
40142.00000000001,910.9999999999997,MERCEDES-BENZ,Other,2010,Minivan,1,Diesel,2.2,177000.00000000006,4.0,Tiptronic,Rear,4-5,Left wheel,Silver,8,1
36774.00000000002,833.0000000000001,CHEVROLET,Other,2015,Jeep,1,Diesel,2.2,92825.00000000007,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
40064.00000000003,729.9999999999997,Other,Other,2016,Jeep,1,Petrol,1.6,48536.00000000001,4.0,Automatic,Front,4-5,Left wheel,White,4,0
11289.999999999995,1265.9999999999995,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,60000.000000000015,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,0
47038.00000000004,764.9999999999998,Other,Other,2015,Jeep,1,Diesel,2.0,33999.99999999999,4.0,Tiptronic,Front,4-5,Left wheel,White,8,1
13172.000000000005,1793.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,5.5,325811.0000000001,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0
6115.0,1198.2500000000002,Other,Other,2000,Sedan,0,Petrol,1.8,240000.00000000003,4.0,Manual,Front,4-5,Left wheel,Black,6,0
10976.000000000002,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,662020.9999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
4391.000000000001,474.00000000000006,Other,Other,2013,Jeep,1,Petrol,1.4,107053.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
25089.00000000002,968.8750000000002,HONDA,Other,2012,Jeep,0,Other,2.4,87792.00000000004,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
2744.0,639.9999999999999,Other,Other,2013,Jeep,1,Petrol,2.0,108258.99999999994,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0
6272.0000000000055,734.0857142857145,VOLKSWAGEN,Other,2000,Sedan,1,Petrol,2.8,249999.9999999998,6.0,Tiptronic,Front,4-5,Left wheel,Silver,6,0
5644.999999999995,920.1250000000003,VOLKSWAGEN,Other,2000,Hatchback,0,Petrol,1.4,219999.99999999983,4.0,Manual,Front,4-5,Left wheel,Black,2,0
941.0,1750.0000000000002,TOYOTA,Other,2008,Sedan,1,Hybrid,3.3,226094.00000000012,6.0,Automatic,4x4,4-5,Left wheel,White,12,0
32302.00000000002,1604.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,5.5,101423.99999999994,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0
65857.99999999999,1318.2777777777776,MERCEDES-BENZ,Other,2014,Minivan,1,Diesel,2.2,120000.00000000004,6.0,Manual,Rear,4-5,Left wheel,Black,4,0
38573.99999999997,1296.2589641434258,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,143000.0000000001,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,11,0
42337.00000000002,1296.2589641434258,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,150000.00000000006,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12,0
7526.999999999999,1202.9999999999998,CHEVROLET,Other,2011,Coupe,1,Petrol,3.6,168349.99999999997,6.0,Automatic,Rear,2-3,Left wheel,Other,12,0
16568.0,629.0000000000001,HYUNDAI,Elantra,2015,Sedan,1,Diesel,1.6,100535.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0
53579.99999999998,833.0000000000001,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.2,143470.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,4,0
5959.000000000003,781.0000000000001,TOYOTA,Other,2012,Jeep,1,Petrol,2.5,159900.99999999988,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
34497.00000000001,971.138888888889,MERCEDES-BENZ,Other,2014,Sedan,1,Petrol,3.5,100358.00000000001,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,0
1802.999999999999,761.0000000000002,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,258908.9999999999,4.0,Automatic,Front,4-5,Left wheel,White,12,0
17718.999999999993,781.0000000000001,HYUNDAI,H1,2012,Minivan,1,Diesel,2.5,52599.99999999998,4.0,Automatic,Front,4-5,Left wheel,White,4,0
626.9999999999999,530.0,Other,Other,2013,Hatchback,1,Petrol,1.6,134034.99999999997,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
8006.0,892.9999999999997,HYUNDAI,Other,2008,Hatchback,1,Diesel,1.6,62443.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11917.000000000007,1337.6842105263163,FORD,Other,2000,Other,0,Other,2.3,299999.99999999977,4.0,Manual,Rear,4-5,Left wheel,Other,0,0
15366.999999999996,531.0000000000001,NISSAN,Other,2012,Jeep,1,Petrol,1.6,139200.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1
20385.00000000001,562.0000000000001,Other,Other,2015,Jeep,1,Petrol,1.4,58000.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,10,0
42932.99999999996,783.9999999999998,TOYOTA,Aqua,2017,Hatchback,1,Petrol,1.5,50909.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
783.9999999999998,586.0000000000002,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,174285.00000000012,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
18817.0,690.0000000000002,HONDA,FIT,2016,Hatchback,0,Petrol,1.5,49599.99999999997,4.0,Automatic,Front,4-5,Left wheel,White,6,0
15987.999999999993,502.0,TOYOTA,Aqua,2013,Other,1,Hybrid,1.5,88777.00000000003,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
37984.00000000002,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Petrol,2.0,101199.99999999997,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
25089.00000000002,1428.0,MERCEDES-BENZ,Other,2009,Other,0,Diesel,2.2,327000.0000000001,4.0,Manual,Rear,4-5,Left wheel,White,2,1
26656.999999999978,1057.785714285714,TOYOTA,Other,2014,Sedan,1,Petrol,2.5,128320.00000000001,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0
14113.0,843.0000000000002,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,95519.99999999997,4.0,Variator,Front,4-5,Left wheel,Other,0,0
23521.000000000022,776.9999999999998,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,147845.0000000001,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0
13322.000000000005,583.0,CHEVROLET,Other,2018,Hatchback,1,Petrol,1.0,62498.99999999995,4.0,Automatic,Front,4-5,Left wheel,White,4,0
626.9999999999999,1750.0000000000002,TOYOTA,Other,2008,Sedan,1,Hybrid,3.3,277405.00000000006,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0
13453.999999999993,1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,93281.00000000006,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
1724.9999999999998,1324.0,TOYOTA,Other,2010,Jeep,1,Hybrid,3.3,226197.9999999999,6.0,Automatic,4x4,4-5,Left wheel,Other,12,0
45472.99999999999,769.9999999999998,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,25000.000000000004,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,1
30351.00000000002,639.9999999999999,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2.0,149037.9999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
43415.99999999999,971.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.2,137986.00000000003,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11726.000000000007,308.0000000000001,HONDA,FIT,2015,Hatchback,1,Hybrid,1.5,102527.99999999991,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
19444.000000000015,643.1791730474732,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,136999.9999999999,4.0,Variator,Front,4-5,Left wheel,White,12,0
25716.0,891.0000000000002,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2.0,45499.99999999997,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0
18999.999999999985,686.3969375736159,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,1.8,95000.00000000001,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6,0
12544.000000000007,639.9999999999999,VOLKSWAGEN,Other,2013,Sedan,0,Petrol,2.0,112000.00000000004,4.0,Manual,Front,4-5,Left wheel,Grey,10,0
36064.999999999985,1624.0,LEXUS,Other,2009,Jeep,1,Petrol,3.5,155199.99999999988,6.0,Tiptronic,4x4,4-5,Left wheel,Other,12,0
1724.9999999999998,1363.0000000000005,MERCEDES-BENZ,Other,2012,Jeep,1,Diesel,4.6,180659.00000000015,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0
36899.000000000015,1091.0000000000002,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,110169.00000000009,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
7213.000000000005,875.0000000000002,Other,Other,2012,Hatchback,0,Petrol,1.0,111111.00000000006,3.0,Automatic,Front,4-5,Right-hand drive,Other,4,0
15366.999999999996,686.3969375736159,HYUNDAI,Elantra,2010,Sedan,0,Petrol,1.8,230399.99999999983,4.0,Tiptronic,Front,4-5,Left wheel,Other,0,0
3449.9999999999995,586.0000000000002,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,35083.000000000015,4.0,Automatic,Front,4-5,Left wheel,White,12,0
9565.000000000004,397.0,LEXUS,Other,2016,Hatchback,1,Hybrid,1.8,71904.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0
25089.00000000002,734.0857142857145,VOLKSWAGEN,Other,2014,Sedan,1,Petrol,1.8,67999.99999999999,4.0,Tiptronic,Front,4-5,Left wheel,Other,12,1
14113.0,764.9999999999998,FORD,Other,2015,Sedan,0,Petrol,2.0,54000.00000000001,4.0,Automatic,Front,4-5,Left wheel,Other,6,0
10663.000000000007,1472.9999999999998,Other,Other,2003,Jeep,0,Petrol,3.7,215999.99999999985,6.0,Automatic,4x4,4-5,Left wheel,Other,2,0
14740.0,763.3300613496931,TOYOTA,Camry,2007,Sedan,1,Hybrid,2.4,348799.9999999997,4.0,Variator,Front,4-5,Left wheel,Grey,8,0
29093.99999999998,641.9999999999998,Other,Other,2012,Jeep,1,Diesel,2.0,78731.99999999994,4.0,Automatic,Front,4-5,Left wheel,White,4,0
19312.00000000002,706.9999999999999,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,199660.00000000006,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
44843.00000000001,1248.9999999999995,HYUNDAI,H1,2017,Other,1,Diesel,2.5,105743.00000000004,4.0,Automatic,Front,4-5,Left wheel,White,4,0
32743.999999999975,764.9999999999998,CHEVROLET,Other,2015,Jeep,1,Diesel,2.0,48294.00000000003,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11289.999999999995,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,256355.00000000012,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
4076.9999999999986,1529.0,BMW,Other,2000,Hatchback,0,Petrol,1.8,284999.99999999994,4.0,Manual,Rear,2-3,Left wheel,Blue,1,0
8467.000000000005,1011.8124999999999,NISSAN,Other,2007,Sedan,0,Other,1.5,138000.00000000006,4.0,Automatic,Front,4-5,Right-hand drive,Black,0,0
11604.000000000005,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,432435.00000000023,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
14268.99999999999,1016.9999999999999,Other,Other,2017,Jeep,1,Diesel,2.0,50531.000000000015,4.0,Automatic,4x4,4-5,Left wheel,Other,12,0
42400.00000000001,729.9999999999997,Other,Other,2016,Jeep,1,Diesel,1.6,75300.00000000004,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
11917.000000000007,843.0000000000002,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,189999.9999999999,4.0,Automatic,Front,4-5,Left wheel,Other,8,0
40142.00000000001,1269.0000000000002,BMW,Other,2008,Jeep,1,Petrol,3.5,139452.00000000012,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,1
56449.99999999997,908.1999999999997,BMW,Other,2014,Coupe,1,Petrol,2.0,109999.99999999991,4.0,Automatic,Rear,2-3,Left wheel,White,8,1
23521.000000000022,763.3300613496931,TOYOTA,Camry,2014,Sedan,0,Petrol,2.5,167679.9999999999,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,0
15681.000000000011,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,276546.00000000023,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
16621.0,686.3969375736159,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,83000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,8,0
54882.00000000002,1326.9999999999998,TOYOTA,Other,2011,Jeep,0,Petrol,4.0,137599.9999999999,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0
941.0,584.0000000000002,VOLKSWAGEN,Other,2014,Sedan,1,Diesel,1.8,69248.00000000004,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
45472.99999999999,1248.9999999999995,TOYOTA,Other,2017,Jeep,1,Petrol,2.5,17600.00000000001,4.0,Automatic,4x4,4-5,Left wheel,Other,12,0
12544.000000000007,831.0000000000001,HYUNDAI,Sonata,2011,Sedan,0,Petrol,2.4,98000.00000000003,4.0,Automatic,Front,4-5,Left wheel,Silver,8,0
16766.0,584.0000000000002,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,59531.999999999985,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
10035.999999999996,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,513136.9999999997,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
6272.0000000000055,790.0000000000003,HYUNDAI,Elantra,2009,Sedan,1,Diesel,1.6,53255.999999999985,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
15366.999999999996,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,51273.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
16621.0,1510.9999999999993,HYUNDAI,Other,2010,Coupe,1,Petrol,3.8,151977.0000000001,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
13484.999999999993,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,30363.000000000007,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
22947.00000000002,836.0000000000001,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,199356.00000000015,4.0,Automatic,Front,4-5,Left wheel,White,4,0
22580.000000000004,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,166719.99999999985,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
15681.000000000011,1085.7939914163092,BMW,X5,2003,Jeep,1,Diesel,3.0,280000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,6,1
3292.9999999999977,1086.0000000000002,CHEVROLET,Other,2012,Sedan,1,Petrol,3.6,128194.99999999994,6.0,Automatic,Front,4-5,Left wheel,Black,12,0
13798.999999999998,749.991967871486,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.5,95999.99999999996,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,0
14113.0,761.0000000000002,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,123269.99999999991,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
16838.000000000004,418.99999999999994,NISSAN,Other,2013,Hatchback,1,Petrol,1.2,58999.99999999997,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
22580.000000000004,1016.9999999999999,MERCEDES-BENZ,Other,2017,Sedan,1,Petrol,2.0,50929.99999999999,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0
57526.000000000015,1016.9999999999999,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2.0,40950.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
20385.00000000001,578.1048387096776,NISSAN,Other,2013,Hatchback,0,Petrol,1.6,61999.99999999997,4.0,Automatic,Front,4-5,Left wheel,Blue,10,0
6585.999999999998,1162.9999999999995,TOYOTA,Other,2010,Hatchback,0,Petrol,1.0,39000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,10,0
626.9999999999999,917.0000000000002,BMW,Other,2013,Sedan,1,Hybrid,3.0,195941.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0
18503.000000000004,643.1791730474732,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,140999.99999999994,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0
19675.99999999999,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,152000.00000000006,4.0,Automatic,Front,4-5,Left wheel,White,4,0
7526.999999999999,1387.2222222222224,HONDA,Other,2005,Minivan,0,Petrol,2.4,225000.00000000015,4.0,Automatic,Front,4-5,Right-hand drive,Black,12,0
18817.0,609.0000000000002,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,35058.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,12,0
6272.0000000000055,789.0000000000002,CHEVROLET,Cruze,2009,Sedan,1,Petrol,1.6,66444.00000000001,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
706.0000000000002,986.0000000000003,LEXUS,Other,2010,Sedan,1,Hybrid,2.4,275654.0000000001,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
15681.000000000011,1991.0,FORD,Other,2005,Other,0,Diesel,2.4,176000.00000000006,4.0,Manual,Rear,4-5,Left wheel,White,1,1
1646.0000000000002,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.5,240986.99999999985,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
12544.000000000007,1337.6842105263163,FORD,Other,2003,Other,1,Diesel,2.0,299999.99999999977,4.0,Manual,Front,4-5,Left wheel,Other,1,1
20004.999999999985,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,107178.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
43626.00000000004,769.9999999999998,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,122855.99999999997,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
8467.000000000005,1157.1428571428569,Other,Other,2000,Other,0,Petrol,1.6,130999.99999999997,4.0,Manual,Front,4-5,Left wheel,Black,4,0
8780.999999999995,920.0,NISSAN,Other,2007,Hatchback,0,Petrol,1.5,150300.00000000006,4.0,Automatic,Front,4-5,Right-hand drive,Grey,6,0
8780.999999999995,1790.6666666666674,NISSAN,Other,2002,Minivan,0,Petrol,2.0,175000.00000000012,4.0,Variator,Front,4-5,Right-hand drive,Black,2,0
2666.000000000001,381.9999999999999,FORD,Other,2015,Sedan,1,Hybrid,2.0,100747.0,4.0,Automatic,Front,4-5,Left wheel,Other,0,0
21949.999999999993,763.3300613496931,TOYOTA,Camry,2014,Coupe,0,Petrol,2.5,92000.00000000007,4.0,Tiptronic,Front,2-3,Left wheel,Blue,6,0
10348.99999999999,736.9689922480619,VOLKSWAGEN,Other,2009,Sedan,0,Petrol,2.5,166400.00000000003,5.0,Automatic,Front,4-5,Left wheel,Black,8,0
35617.000000000015,764.9999999999998,CHEVROLET,Other,2015,Jeep,1,Diesel,2.0,123842.9999999999,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
21893.000000000007,503.00000000000006,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,58599.999999999985,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
1646.0000000000002,639.9999999999999,FORD,Other,2013,Sedan,1,Hybrid,2.0,174618.9999999999,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0
53872.00000000004,764.9999999999998,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,48483.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
19444.000000000015,686.3969375736159,HYUNDAI,Elantra,2016,Sedan,0,Petrol,1.8,75200.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,0
13956.000000000007,763.3300613496931,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,265999.9999999998,4.0,Automatic,Front,4-5,Left wheel,Black,10,0
1175.9999999999998,934.0000000000003,Other,Other,2015,Sedan,1,Petrol,2.5,142800.0000000001,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
3292.9999999999977,761.0000000000002,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,159381.99999999997,4.0,Automatic,Front,4-5,Left wheel,White,12,0
15529.999999999996,502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,123699.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
5018.0,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,190548.99999999997,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
22472.999999999993,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,55000.00000000004,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
20099.999999999996,586.0000000000002,MERCEDES-BENZ,Other,2012,Sedan,1,Petrol,1.8,96432.00000000006,4.0,Tiptronic,Rear,4-5,Left wheel,White,12,0
25089.00000000002,502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,83362.00000000007,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
2586.999999999999,641.9999999999998,Other,Other,2012,Sedan,1,Diesel,2.0,174965.99999999994,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
13484.999999999993,861.9999999999998,VOLKSWAGEN,Other,2011,Sedan,1,Petrol,2.5,134400.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6,0
5801.999999999996,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,3.5,107799.99999999991,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,0
14740.0,645.0,CHEVROLET,Other,2011,Sedan,1,Petrol,1.8,116999.99999999991,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0
23521.000000000022,746.0333333333332,CHEVROLET,Other,2017,Sedan,1,Petrol,1.5,53000.00000000002,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,1
21639.0,751.0000000000001,Other,Other,2013,Sedan,1,Hybrid,2.4,109000.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0
7919.000000000003,503.00000000000006,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,163312.00000000003,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
13015.000000000004,798.0,MERCEDES-BENZ,Other,2015,Jeep,1,Diesel,2.1,199189.0000000001,4.0,Automatic,4x4,4-5,Left wheel,Blue,12,0
19707.00000000001,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,96999.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
13589.000000000011,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,162910.99999999988,4.0,Automatic,Front,4-5,Left wheel,White,4,0
28014.99999999999,595.0000000000001,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,122636.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
43905.000000000015,1011.0000000000003,FORD,Other,2016,Coupe,0,Petrol,2.3,84999.99999999996,4.0,Tiptronic,Rear,2-3,Left wheel,Blue,8,1
5487.999999999996,394.00000000000006,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,109797.99999999994,4.0,Automatic,Front,4-5,Left wheel,White,12,0
1018.9999999999998,831.0000000000001,HYUNDAI,Elantra,2017,Sedan,1,Petrol,1.6,25634.999999999985,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
47041.999999999985,696.0000000000001,MERCEDES-BENZ,Other,2013,Other,0,Diesel,2.2,219999.99999999983,4.0,Manual,Rear,4-5,Left wheel,White,2,1
23206.99999999999,643.1791730474732,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,71244.00000000006,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
17876.0,461.3188405797101,TOYOTA,Other,2013,Sedan,0,Hybrid,1.5,64999.999999999956,4.0,Automatic,Front,4-5,Left wheel,Other,8,0
12544.000000000007,753.968181818182,HONDA,FIT,2011,Sedan,0,Hybrid,1.3,120520.9999999999,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,6,0
