Unnamed: 0,levy,manufacturer,year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo,price
8464,448.0,Honda,2012,Hatchback,1,Hybrid,1.3,0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,94
8467,833.0,Other,2015,Sedan,1,Diesel,2.2,71309,4.0,Automatic,Front,4-5,Left wheel,White,4,0,45674
8470,1079.0,Toyota,2018,Jeep,1,Petrol,2.0,46733,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,549
8473,642.0,Chevrolet,2012,Jeep,1,Diesel,2.0,222303,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14959
8474,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,226814,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,282
8475,473.0,Other,2014,Other,1,Petrol,1.4,25000,4.0,Tiptronic,Front,2-3,Left wheel,Other,6,0,13172
8480,753.0,Other,2012,Sedan,1,Petrol,2.4,117874,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4077
8481,397.0,Toyota,2016,Hatchback,1,Hybrid,1.8,130000,4.0,Automatic,Front,4-5,Left wheel,White,8,0,31361
8487,779.0,Other,2013,Sedan,1,Petrol,2.5,196770,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,6272
8488,595.0,Toyota,2015,Hatchback,1,Petrol,1.5,69000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19579
8489,642.0,Chevrolet,2012,Sedan,1,Petrol,2.0,114929,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22825
8490,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,68047,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,27591
8493,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,169109,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,35902
8495,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,98895,4.0,Automatic,Front,4-5,Left wheel,White,4,0,24327
8496,986.0,Other,2010,Sedan,1,Petrol,2.4,0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,188
8498,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,185011,4.0,Automatic,Front,4-5,Left wheel,White,4,0,34406
8499,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,140765,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16480
8500,642.0,Chevrolet,2012,Sedan,1,Petrol,2.0,162069,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,19384
8503,730.0,Ssangyong,2016,Jeep,1,Petrol,1.6,13530,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25089
8504,832.0,Toyota,2014,Jeep,1,Petrol,2.7,64994,4.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,3763
8507,642.0,Ssangyong,2012,Jeep,1,Diesel,2.0,167000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18983
8509,761.0,Toyota,2010,Hatchback,1,Hybrid,1.8,159382,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3293
8510,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,39138,4.0,Automatic,Front,4-5,Left wheel,White,4,0,28225
8511,707.0,Ssangyong,2011,Sedan,1,Diesel,2.0,149720,4.0,Automatic,Front,4-5,Left wheel,White,4,0,15483
8513,502.0,Toyota,2013,Hatchback,1,Hybrid,1.5,0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,31
8528,843.0,Toyota,2008,Hatchback,1,Hybrid,1.5,166800,4.0,Variator,Front,4-5,Left wheel,Silver,8,0,13172
8531,862.0,Hyundai,2011,Minivan,1,Diesel,2.5,72302,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,24004
8532,586.0,Lexus,2012,Hatchback,1,Hybrid,1.8,174106,4.0,Automatic,Front,4-5,Left wheel,White,0,0,1490
8533,769.0,Hyundai,2011,Jeep,1,Diesel,2.2,126799,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,24327
8535,697.0,Honda,2015,Sedan,1,Petrol,1.8,100658,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,30891
8537,639.0,Other,2014,Sedan,1,Petrol,2.0,124000,4.0,Tiptronic,Rear,4-5,Left wheel,Silver,10,0,38574
8549,831.0,Ssangyong,2017,Jeep,1,Petrol,1.6,67856,4.0,Automatic,Front,4-5,Left wheel,White,4,0,42171
8550,1091.0,Hyundai,2016,Minivan,1,Diesel,2.5,94000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,39559
8551,1077.0,Toyota,2019,Jeep,1,Petrol,2.0,19834,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,21012
8552,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,107483,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,32744
8554,1091.0,Chevrolet,2016,Sedan,1,Petrol,2.5,120428,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,44752
8555,934.0,Other,2015,Sedan,1,Petrol,2.5,129600,4.0,Tiptronic,Front,4-5,Left wheel,Grey,9,0,29793
8557,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,51211,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11604
8563,730.0,Ssangyong,2016,Jeep,1,Diesel,1.6,35163,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,40092
8565,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,155964,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,20005
8568,639.0,Other,2014,Sedan,1,Petrol,2.0,162032,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,706
8570,609.0,Honda,2016,Hatchback,1,Petrol,1.3,109839,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,14831
8571,891.0,Hyundai,2016,Sedan,1,Other,2.0,88900,4.0,Automatic,Front,4-5,Left wheel,White,4,0,23436
8573,986.0,Lexus,2010,Sedan,1,Hybrid,2.4,93000,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,24148
8575,777.0,Nissan,2014,Sedan,1,Petrol,2.5,27656,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,1333
8579,642.0,Ssangyong,2012,Jeep,1,Diesel,2.0,140411,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,22649
8581,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,246574,4.0,Variator,Front,4-5,Left wheel,Other,6,0,14740
8582,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,69415,4.0,Automatic,Front,4-5,Left wheel,White,4,0,42692
8583,639.0,Hyundai,2014,Hatchback,1,Petrol,2.0,46000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,15053
8588,891.0,Ford,2016,Sedan,1,Petrol,2.0,145910,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,862
8589,629.0,Nissan,2015,Jeep,1,Petrol,1.6,111402,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,5018
8596,777.0,Toyota,2014,Sedan,1,Petrol,2.5,97000,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,23521
8597,442.0,Toyota,2017,Sedan,1,Hybrid,1.8,47672,4.0,Automatic,Front,4-5,Left wheel,White,12,0,1882
8601,1017.0,Mercedes-Benz,2017,Jeep,1,Petrol,2.0,43651,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,47
8602,1024.0,Ford,2010,Jeep,1,Hybrid,2.5,174926,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,862
8603,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,232032,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,392
8605,779.0,Other,2013,Sedan,1,Petrol,2.5,89600,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,0,14113
8606,382.0,Ford,2015,Sedan,1,Hybrid,2.0,147885,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,5645
8608,690.0,Honda,2016,Hatchback,1,Petrol,1.5,35934,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,45872
8612,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,52274,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13808
8615,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,166401,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,21953
8618,640.0,Other,2013,Sedan,1,Petrol,2.0,333208,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,1803
8622,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,127515,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9722
8626,1095.0,Chevrolet,2008,Jeep,1,Diesel,2.0,48939,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,6115
8628,1024.0,Ford,2010,Jeep,1,Hybrid,2.5,174926,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,862
8631,640.0,Ford,2013,Sedan,1,Hybrid,2.0,174619,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,282
8632,749.0,Hyundai,2014,Sedan,1,Petrol,2.4,59744,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,5175
8635,530.0,Chevrolet,2013,Hatchback,1,Petrol,1.6,134372,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15464
8637,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,125000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,25889
8638,1079.0,Other,2018,Jeep,1,Petrol,2.0,26726,4.0,Automatic,4x4,4-5,Left wheel,Blue,12,0,392
8639,833.0,Chevrolet,2015,Jeep,1,Diesel,2.2,68000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,23389
8646,1185.0,Ford,2009,Jeep,1,Hybrid,2.5,193614,4.0,Automatic,Front,4-5,Left wheel,White,0,0,220
8650,753.0,Chevrolet,2012,Jeep,1,Petrol,2.4,254838,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,2430
8652,697.0,Hyundai,2012,Jeep,1,Diesel,2.2,187274,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,25810
8653,765.0,Hyundai,2015,Sedan,1,Petrol,2.0,25787,4.0,Automatic,Front,4-5,Left wheel,White,4,0,40926
8657,645.0,Toyota,2011,Hatchback,1,Hybrid,1.8,230939,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,282
8667,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,101387,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14834
8668,530.0,Nissan,2013,Jeep,1,Petrol,1.6,312118,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,7213
8669,629.0,Hyundai,2015,Sedan,1,Petrol,1.6,135378,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16621
8670,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,119595,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13495
8671,779.0,Toyota,2013,Sedan,1,Petrol,2.5,126000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,23207
8673,353.0,Lexus,2015,Hatchback,1,Hybrid,1.8,94949,4.0,Automatic,Front,4-5,Left wheel,White,0,0,16935
8676,697.0,Hyundai,2015,Sedan,1,Petrol,1.8,75000,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,29323
8677,934.0,Toyota,2015,Sedan,1,Petrol,2.5,122758,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,627
8678,831.0,Ssangyong,2017,Jeep,1,Diesel,1.6,87764,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,37984
8679,831.0,Lexus,2011,Sedan,1,Hybrid,2.4,127507,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2038
8681,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,159379,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3136
8688,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,91478,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,45210
8691,746.0,Toyota,2009,Hatchback,1,Hybrid,1.5,173213,4.0,Automatic,Front,4-5,Left wheel,White,12,0,6586
8698,639.0,Hyundai,2014,Sedan,1,Other,2.0,336971,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11604
8703,966.0,Other,2009,Sedan,1,Diesel,2.0,39031,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,5865
8705,259.0,Chevrolet,2014,Jeep,1,Hybrid,1.4,133195,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,862
8716,1079.0,Toyota,2018,Sedan,1,Petrol,2.0,33122,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,314
8724,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,124912,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3763
8727,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,151000,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,40976
8734,456.0,Lexus,2015,Jeep,1,Hybrid,2.5,108344,4.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,25089
8742,761.0,Toyota,2010,Hatchback,1,Hybrid,1.8,228661,4.0,Automatic,Front,4-5,Left wheel,White,12,0,549
8746,639.0,Chevrolet,2013,Jeep,1,Diesel,2.0,71340,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,10032
8748,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,247713,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18240
8750,1327.0,Toyota,2018,Sedan,1,Petrol,2.5,80568,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,470
8754,862.0,Toyota,2011,Sedan,1,Petrol,2.5,153410,4.0,Automatic,Front,4-5,Left wheel,White,12,0,1333
8756,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,123206,4.0,Automatic,Front,4-5,Left wheel,White,0,0,4077
8757,765.0,Hyundai,2015,Sedan,1,Other,2.0,343047,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10663
8758,749.0,Hyundai,2014,Sedan,1,Petrol,2.4,76566,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,12544
8762,934.0,Toyota,2015,Sedan,1,Petrol,2.5,45490,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,23207
8763,638.0,Chevrolet,2014,Sedan,1,Diesel,2.0,66226,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,14426
8769,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,98847,4.0,Automatic,Front,4-5,Left wheel,White,4,0,43880
8774,448.0,Honda,2012,Hatchback,1,Hybrid,1.3,0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,94
8778,584.0,Hyundai,2014,Sedan,1,Petrol,1.8,110685,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3763
8781,834.0,Toyota,2013,Other,1,Petrol,2.7,158870,4.0,Automatic,Rear,4-5,Left wheel,White,0,0,4234
8782,1079.0,Other,2018,Jeep,1,Petrol,2.0,26701,4.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,3293
8796,836.0,Other,2010,Sedan,1,Petrol,2.0,156139,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1725
8800,753.0,Kia,2012,Sedan,1,Petrol,2.4,111000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,16621
8801,503.0,Honda,2012,Sedan,1,Hybrid,1.5,272189,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,627
8811,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,25635,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
8812,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,177194,4.0,Automatic,Front,4-5,Left wheel,White,4,0,24327
8814,586.0,Hyundai,2012,Sedan,1,Petrol,1.8,192357,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,941
8817,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,122904,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,45436
8820,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,107523,4.0,Automatic,Front,4-5,Left wheel,White,4,0,20266
8822,891.0,Hyundai,2016,Sedan,1,Other,2.0,295509,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
8826,333.0,Other,2014,Jeep,1,Hybrid,2.0,131872,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,12074
8827,753.0,Hyundai,2012,Sedan,1,Petrol,2.4,238139,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,941
8828,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,124912,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3763
8829,831.0,Ssangyong,2017,Jeep,1,Petrol,1.6,42763,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,46518
8830,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,190549,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5018
8833,585.0,Hyundai,2013,Sedan,1,Petrol,1.8,142786,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4234
8834,900.0,Other,2015,Jeep,1,Petrol,2.4,72000,4.0,Automatic,4x4,4-5,Left wheel,White,6,0,14113
8835,730.0,Ssangyong,2016,Jeep,1,Diesel,1.6,54496,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,43868
8837,1091.0,Hyundai,2016,Minivan,1,Diesel,2.5,48800,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,42218
8838,333.0,Ford,2014,Sedan,1,Hybrid,2.0,124493,4.0,Automatic,Front,4-5,Left wheel,White,0,0,314
8841,308.0,Lexus,2014,Hatchback,1,Hybrid,1.8,132563,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,11447
8844,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,230314,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15900
8845,645.0,Hyundai,2011,Jeep,1,Petrol,1.8,172502,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,627
8847,1110.0,Hyundai,2017,Jeep,1,Diesel,2.2,21037,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,44846
8849,585.0,Toyota,2013,Hatchback,1,Hybrid,1.8,105328,4.0,Automatic,Front,4-5,Left wheel,White,12,0,706
8850,891.0,Hyundai,2016,Sedan,1,Other,2.0,268872,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16308
8859,650.0,Chevrolet,2016,Sedan,1,Petrol,1.4,87973,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,2587
8860,503.0,Toyota,2012,Hatchback,1,Hybrid,1.5,59200,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25274
8862,831.0,Ssangyong,2017,Jeep,1,Diesel,1.6,33575,4.0,Automatic,Front,4-5,Left wheel,White,4,0,45633
8865,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,117470,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,33575
8866,862.0,Other,2011,Jeep,1,Petrol,2.5,183728,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,392
8867,584.0,Other,2014,Sedan,1,Petrol,1.8,67000,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,14426
8871,765.0,Ssangyong,2015,Jeep,1,Diesel,2.0,118366,4.0,Automatic,Front,4-5,Left wheel,White,4,0,47076
8873,1024.0,Ford,2010,Jeep,1,Hybrid,2.5,85000,4.0,Automatic,4x4,4-5,Left wheel,Black,6,0,19444
8875,834.0,Toyota,2013,Jeep,1,Petrol,2.7,158870,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,314
8879,697.0,Hyundai,2015,Sedan,1,Petrol,1.8,115507,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4077
8881,1202.0,Hyundai,2017,Sedan,1,Petrol,2.4,54990,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,549
8883,777.0,Toyota,2014,Sedan,1,Petrol,2.5,107000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,12544
8885,707.0,Hyundai,2011,Sedan,1,Other,2.0,82328,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7056
8890,473.0,Chevrolet,2014,Sedan,1,Petrol,1.4,149875,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13877
8895,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,225510,4.0,Automatic,Front,4-5,Left wheel,White,12,0,314
8896,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,216858,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,251
8899,279.0,Honda,2015,Universal,1,Hybrid,1.3,138520,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7279
8900,1185.0,Hyundai,2009,Minivan,1,Diesel,2.5,56552,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,11760
8902,924.0,Ssangyong,2011,Jeep,1,Diesel,2.7,129793,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,29122
8903,891.0,Hyundai,2016,Sedan,1,Other,2.0,279787,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11290
8905,629.0,Kia,2015,Sedan,1,Petrol,1.6,133704,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2352
8906,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,85746,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,27654
8908,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,26900,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,26657
8911,694.0,Hyundai,2014,Jeep,1,Diesel,2.2,56809,4.0,Automatic,Front,4-5,Left wheel,White,4,0,40387
8912,765.0,Mercedes-Benz,2015,Jeep,1,Petrol,2.0,37786,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,1019
8915,765.0,Hyundai,2015,Sedan,1,Other,2.0,145744,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,15060
8917,1017.0,Mercedes-Benz,2017,Jeep,1,Petrol,2.0,44477,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,2509
8919,666.0,Mercedes-Benz,2014,Sedan,1,Diesel,2.1,58864,4.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,22894
8920,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
8922,463.0,Toyota,2018,Sedan,1,Hybrid,1.8,12416,4.0,Automatic,Front,4-5,Left wheel,White,12,0,15210
8923,640.0,Ford,2013,Sedan,1,Hybrid,2.0,339920,4.0,Automatic,Front,4-5,Left wheel,White,0,0,157
8924,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,145631,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,43655
8925,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,190549,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5018
8926,836.0,Other,2010,Sedan,1,Diesel,2.0,53223,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,7997
8928,503.0,Toyota,2012,Hatchback,1,Hybrid,1.5,75000,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,17245
8932,1077.0,Other,2019,Sedan,1,Petrol,2.0,6565,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,17562
8934,640.0,Ford,2013,Sedan,1,Hybrid,2.0,174619,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,1646
8937,836.0,Hyundai,2010,Sedan,1,Petrol,2.0,193486,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13626
8940,770.0,Hyundai,2016,Jeep,1,Diesel,1.7,90924,4.0,Automatic,Front,4-5,Left wheel,White,4,0,44213
8941,530.0,Nissan,2013,Jeep,1,Petrol,1.6,108222,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,7527
8944,1091.0,Other,2016,Jeep,1,Petrol,2.5,53000,4.0,Tiptronic,4x4,4-5,Left wheel,Black,10,0,22580
8947,333.0,Ford,2014,Sedan,1,Hybrid,2.0,122000,4.0,Variator,Front,4-5,Left wheel,Blue,8,0,23521
8949,642.0,Chevrolet,2012,Sedan,1,Petrol,2.0,91654,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,24302
8954,891.0,Hyundai,2016,Sedan,1,Other,2.0,201876,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
8955,890.0,Kia,2016,Sedan,1,Petrol,2.0,65089,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15053
8959,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,135264,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,43548
8960,891.0,Hyundai,2016,Sedan,1,Other,2.0,261167,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
8962,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,101800,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,18726
8964,629.0,Nissan,2015,Jeep,1,Petrol,1.6,85944,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,392
8965,640.0,Hyundai,2013,Sedan,1,Petrol,2.0,162000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,16443
8966,441.0,Hyundai,2015,Sedan,1,Hybrid,2.4,187909,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,3136
8970,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,119000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,24029
8972,447.0,Honda,2013,Hatchback,1,Petrol,1.3,17150,4.0,Automatic,Front,4-5,Left wheel,White,4,0,32945
8973,707.0,Hyundai,2011,Sedan,1,Petrol,2.0,138111,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,15035
8974,687.0,Other,2010,Sedan,1,Petrol,1.6,75000,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,9000
8976,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,140633,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,45138
8979,333.0,Other,2014,Jeep,1,Hybrid,2.0,0,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,188
8981,891.0,Hyundai,2016,Sedan,1,Petrol,2.0,78196,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,43545
8982,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,1600,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,94
8987,730.0,Chevrolet,2016,Sedan,1,Petrol,1.6,9607,4.0,Automatic,Front,4-5,Left wheel,White,4,0,27174
8990,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,16960,4.0,Automatic,Front,4-5,Left wheel,Other,10,0,23521
8991,831.0,Nissan,2017,Sedan,1,Petrol,1.6,26965,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,3607
8993,595.0,Toyota,2015,Hatchback,1,Petrol,1.5,75200,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,3
8994,697.0,Toyota,2015,Sedan,1,Petrol,1.8,132000,4.0,Tiptronic,Front,4-5,Left wheel,White,6,0,17562
8998,781.0,Hyundai,2012,Minivan,1,Diesel,2.5,63308,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29163
8999,639.0,Chevrolet,2014,Sedan,1,Diesel,2.0,77192,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15577
9000,1047.0,Hyundai,2007,Sedan,1,Petrol,1.6,140900,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,8515
9006,638.0,Kia,2014,Sedan,1,Petrol,2.0,38305,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16621
9008,1017.0,Hyundai,2017,Sedan,1,Other,2.0,269689,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,11604
9011,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,90823,4.0,Automatic,Front,4-5,Left wheel,White,4,0,28830
9014,687.0,Chevrolet,2010,Sedan,1,Petrol,1.6,111897,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,12281
