Unnamed: 0,levy,manufacturer,year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo,price
10786,862.0,Hyundai,2011,Minivan,1,Diesel,2.5,120805,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22266
11463,891.0,Hyundai,2016,Sedan,1,Petrol,2.0,101200,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,37984
8637,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,125000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,25889
14727,645.0,Lexus,2011,Hatchback,1,Hybrid,1.8,116869,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,706
9705,730.0,Hyundai,2016,Sedan,1,Petrol,1.6,57000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,26770
9873,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,79000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,34400
2410,586.0,Toyota,2012,Hatchback,1,Hybrid,1.8,0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,941
3680,730.0,Ssangyong,2016,Jeep,1,Petrol,1.6,77000,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,41281
6211,891.0,Hyundai,2016,Sedan,1,Other,2.0,258906,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11290
13573,382.0,Ford,2015,Sedan,1,Hybrid,2.0,100747,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,10036
4755,891.0,Hyundai,2016,Sedan,1,Other,2.0,295970,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
16206,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,132000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18826
2108,880.0,Hyundai,2018,Sedan,1,Petrol,1.6,71551,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,36401
14373,645.0,Honda,2011,Sedan,1,Petrol,1.8,106000,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,6899
13482,876.0,Chevrolet,2009,Sedan,1,Petrol,1.8,133457,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7213
17590,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,203073,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,27463
3930,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,122518,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16465
15441,528.0,Chevrolet,2014,Sedan,1,Petrol,1.6,32750,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16766
3779,836.0,Hyundai,2010,Other,1,Petrol,2.0,115363,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,15285
18621,645.0,Toyota,2011,Hatchback,1,Hybrid,1.8,197328,4.0,Automatic,Front,4-5,Left wheel,White,12,0,188
5255,629.0,Hyundai,2015,Sedan,1,Petrol,1.6,11261,4.0,Automatic,Front,4-5,Left wheel,White,4,0,27654
14539,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,141881,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17942
9253,638.0,Kia,2014,Sedan,1,Petrol,2.0,32193,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,16621
13089,891.0,Chevrolet,2016,Sedan,1,Petrol,2.0,138865,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,19676
15064,891.0,Hyundai,2016,Sedan,1,Other,2.0,284490,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
16176,642.0,Chevrolet,2012,Jeep,1,Diesel,2.0,156834,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,15125
18472,790.0,Chevrolet,2009,Sedan,1,Petrol,1.6,52546,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7840
6843,308.0,Toyota,2014,Sedan,1,Hybrid,1.8,111000,4.0,Variator,Front,4-5,Left wheel,Other,14,0,21953
8606,382.0,Ford,2015,Sedan,1,Hybrid,2.0,147885,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,5645
15468,447.0,Honda,2013,Universal,1,Petrol,1.3,39693,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13065
14490,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,113861,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12849
12132,765.0,Hyundai,2015,Sedan,1,Other,2.0,51865,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13978
14628,521.0,Chevrolet,2011,Hatchback,1,Hybrid,1.4,288778,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,3293
16,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,121840,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,7683
7848,779.0,Toyota,2013,Sedan,1,Petrol,2.5,308694,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,3920
8902,924.0,Ssangyong,2011,Jeep,1,Diesel,2.7,129793,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,29122
5063,639.0,Other,2014,Other,1,Petrol,2.0,107003,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,5175
18975,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,70005,4.0,Automatic,Front,4-5,Left wheel,White,4,0,44878
18839,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,88108,4.0,Automatic,Front,4-5,Left wheel,White,4,0,32274
16179,640.0,Kia,2013,Sedan,1,Petrol,2.0,53217,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11917
14737,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,112843,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,28241
12328,1282.0,Kia,2007,Jeep,1,Diesel,2.0,82944,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,6586
17651,421.0,Kia,2018,Jeep,1,Hybrid,1.6,22915,4.0,Automatic,Front,4-5,Left wheel,White,12,0,251
8265,1099.0,Ssangyong,2010,Jeep,1,Diesel,2.7,93376,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,25889
18412,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,35874,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,470
5845,639.0,Other,2014,Sedan,1,Petrol,2.0,42395,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,1254
3857,1275.0,Hyundai,2019,Sedan,1,Petrol,2.4,29419,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,10976
14213,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,77850,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,37799
4909,764.0,Kia,2015,Sedan,1,Petrol,2.0,35336,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18033
9071,761.0,Toyota,2010,Sedan,1,Petrol,1.8,346078,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1098
11964,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,35058,4.0,Automatic,Front,4-5,Left wheel,White,12,0,18817
9728,530.0,Hyundai,2013,Sedan,1,Petrol,1.6,110000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,19707
5288,790.0,Other,2009,Sedan,1,Petrol,1.6,107125,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,5802
10593,308.0,Toyota,2014,Hatchback,1,Hybrid,1.8,339710,4.0,Automatic,Front,4-5,Left wheel,White,12,0,5488
15098,777.0,Toyota,2014,Sedan,1,Petrol,2.5,104686,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,18817
13682,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,133014,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,43655
14761,642.0,Chevrolet,2012,Jeep,1,Diesel,2.0,172125,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,19416
6979,831.0,Ssangyong,2017,Jeep,1,Petrol,1.6,50000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,41547
2947,761.0,Toyota,2010,Sedan,1,Hybrid,1.8,312000,4.0,Variator,Front,4-5,Left wheel,Black,8,0,14113
15416,1094.0,Ssangyong,2008,Jeep,1,Diesel,2.0,54752,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,4077
17364,707.0,Hyundai,2011,Other,1,Petrol,2.0,107005,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,16549
14895,832.0,Toyota,2014,Jeep,1,Petrol,2.7,64994,4.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,3763
17787,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,63478,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,44878
3238,843.0,Toyota,2008,Hatchback,1,Hybrid,1.5,288000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,10400
18629,271.0,Toyota,2014,Hatchback,1,Hybrid,1.5,56450,4.0,Automatic,Front,4-5,Left wheel,White,4,0,26795
17201,1077.0,Hyundai,2019,Sedan,1,Petrol,2.0,16013,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,1176
5982,779.0,Toyota,2013,Sedan,1,Petrol,2.5,185699,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2352
16774,1286.0,Kia,2007,Jeep,1,Diesel,2.0,63488,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,6586
10791,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,124892,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19384
11213,891.0,Hyundai,2016,Sedan,1,Other,2.0,314772,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
16270,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,195996,4.0,Automatic,Front,4-5,Left wheel,White,4,0,38562
1000,697.0,Chevrolet,2015,Sedan,1,Petrol,1.8,187862,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,392
4264,1091.0,Toyota,2016,Sedan,1,Petrol,2.5,157802,4.0,Automatic,Front,4-5,Left wheel,Black,10,0,26343
9417,1325.0,Other,2019,Sedan,1,Petrol,2.5,2642,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,941
7131,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,196654,4.0,Automatic,Front,4-5,Left wheel,White,4,0,30085
11369,790.0,Other,2009,Sedan,1,Petrol,1.6,91930,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,3763
13646,891.0,Hyundai,2016,Sedan,1,Other,2.0,37898,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14279
16755,749.0,Other,2014,Jeep,1,Petrol,2.4,79197,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,28821
8417,779.0,Hyundai,2013,Minivan,1,Diesel,2.5,69315,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22433
2341,1091.0,Hyundai,2016,Minivan,1,Diesel,2.5,119098,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,36899
14480,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,130630,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16894
4848,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,165845,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18531
4783,878.0,Toyota,2009,Sedan,1,Petrol,1.8,193000,4.0,Automatic,Front,4-5,Left wheel,White,16,0,16308
6554,900.0,Hyundai,2015,Jeep,1,Petrol,2.4,107106,4.0,Automatic,Front,4-5,Left wheel,White,12,0,941
15684,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,120309,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,30583
18134,586.0,Lexus,2012,Hatchback,1,Hybrid,1.8,89000,4.0,Variator,Front,4-5,Left wheel,Other,10,0,22894
10554,707.0,Kia,2011,Other,1,Petrol,2.0,226544,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,392
7101,1079.0,Toyota,2018,Jeep,1,Petrol,2.0,78579,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,10349
15763,934.0,Toyota,2015,Jeep,1,Petrol,2.5,99616,4.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,706
851,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,73326,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15367
11327,831.0,Hyundai,2011,Sedan,1,Hybrid,2.4,224349,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,3450
16239,1249.0,Toyota,2017,Jeep,1,Petrol,2.5,29333,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,706
6436,1079.0,Other,2018,Sedan,1,Petrol,2.0,18283,4.0,Automatic,4x4,4-5,Left wheel,Black,10,0,21950
4619,424.0,Chevrolet,2015,Sedan,1,Petrol,1.0,39232,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9722
11966,574.0,Honda,2010,Hatchback,1,Hybrid,1.3,189571,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,706
19029,707.0,Hyundai,2011,Sedan,1,Petrol,2.0,169765,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3607
7052,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,130478,4.0,Automatic,Front,4-5,Left wheel,White,12,0,862
16151,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,206608,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29777
15775,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,123000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,19707
13381,1017.0,Other,2017,Sedan,1,Petrol,2.0,78195,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,4861
14114,770.0,Hyundai,2016,Jeep,1,Diesel,1.7,96618,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,38894
14764,1017.0,Chevrolet,2017,Jeep,1,Other,2.0,204067,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,21395
14661,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,136275,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,25299
13677,900.0,Hyundai,2015,Sedan,1,Petrol,2.4,112528,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,44134
14426,503.0,Honda,2012,Sedan,1,Petrol,1.5,167158,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,2352
440,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,160000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,25299
8811,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,25635,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
11215,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,52062,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,26030
8922,463.0,Toyota,2018,Sedan,1,Hybrid,1.8,12416,4.0,Automatic,Front,4-5,Left wheel,White,12,0,15210
8762,934.0,Toyota,2015,Sedan,1,Petrol,2.5,45490,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,23207
13605,761.0,Chevrolet,2010,Sedan,1,Petrol,1.8,163862,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,13093
11947,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,277614,4.0,Automatic,Front,4-5,Left wheel,White,0,0,282
15041,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,128739,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,2274
8990,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,16960,4.0,Automatic,Front,4-5,Left wheel,Other,10,0,23521
53,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,1600,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,392
9686,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,130000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,39559
14472,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,216858,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,251
10800,639.0,Chevrolet,2014,Sedan,1,Diesel,2.0,60550,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,11895
9517,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,176486,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19707
15177,765.0,Hyundai,2015,Sedan,1,Other,2.0,51865,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14113
5651,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,51831,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,44247
3533,1016.0,Chevrolet,2017,Jeep,1,Petrol,2.0,48432,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22266
12875,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,134797,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,24386
8221,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,27453,4.0,Automatic,Front,4-5,Left wheel,White,4,0,42337
474,1249.0,Hyundai,2017,Universal,1,Diesel,2.5,137000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,36827
14972,934.0,Hyundai,2015,Universal,1,Diesel,2.5,127027,4.0,Automatic,Front,4-5,Left wheel,White,4,0,35269
15166,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,141881,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17942
4703,645.0,Chevrolet,2011,Sedan,1,Petrol,1.8,173877,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11274
18236,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,81400,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,16960
4680,1077.0,Toyota,2019,Jeep,1,Petrol,2.0,10610,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,470
6339,779.0,Toyota,2013,Sedan,1,Petrol,2.5,125000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,22580
11840,629.0,Nissan,2015,Jeep,1,Petrol,1.6,103498,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,1098
16493,862.0,Nissan,2011,Jeep,1,Petrol,2.5,155000,4.0,Automatic,Front,4-5,Left wheel,Other,16,0,17562
13367,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,124912,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3763
12815,891.0,Other,2016,Jeep,1,Petrol,2.0,67133,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,47042
3023,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,70880,4.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,16621
3192,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,191264,4.0,Automatic,Front,4-5,Left wheel,White,4,0,22649
3444,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,94910,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,20266
11842,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5959
3790,530.0,Nissan,2013,Jeep,1,Petrol,1.6,0,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,7213
11310,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,40877,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,30326
14670,584.0,Chevrolet,2014,Sedan,1,Petrol,1.8,147349,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,392
4286,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,120000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,39603
5576,707.0,Hyundai,2011,Sedan,1,Other,2.0,91222,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7683
15487,749.0,Hyundai,2014,Sedan,1,Petrol,2.4,127906,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1568
1885,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,157000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,14113
5049,1249.0,Toyota,2017,Jeep,1,Petrol,2.5,37000,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,42337
9958,900.0,Other,2015,Sedan,1,Petrol,2.4,180973,4.0,Automatic,Front,4-5,Left wheel,White,12,0,706
17928,961.0,Chevrolet,2009,Jeep,1,Diesel,2.0,54258,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8781
18979,585.0,Hyundai,2013,Sedan,1,Petrol,1.8,142224,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,549
13678,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,198891,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,31
2891,749.0,Chevrolet,2014,Jeep,1,Petrol,2.4,195069,4.0,Automatic,Front,4-5,Left wheel,White,12,0,862
15561,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,259934,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,4077
7887,574.0,Honda,2010,Hatchback,1,Hybrid,1.3,245070,4.0,Automatic,Front,4-5,Left wheel,White,0,0,549
6256,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,190549,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5018
3113,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,134413,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,40390
5237,831.0,Honda,2011,Jeep,1,Petrol,2.4,200960,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1176
505,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,171344,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,22947
15333,639.0,Kia,2013,Jeep,1,Diesel,2.0,66188,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14426
1479,779.0,Toyota,2013,Sedan,1,Petrol,2.5,90000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,18189
2003,640.0,Other,2013,Jeep,1,Petrol,2.0,77777,4.0,Variator,4x4,4-5,Left wheel,Other,7,0,8781
6257,1017.0,Hyundai,2017,Sedan,1,Other,2.0,263823,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,17405
19236,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,186923,4.0,Automatic,Front,4-5,Left wheel,White,12,0,470
4797,1273.0,Ssangyong,2009,Jeep,1,Diesel,2.7,142419,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22947
9828,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,169027,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29075
12349,966.0,Hyundai,2009,Other,1,Petrol,2.0,104157,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,13630
12791,645.0,Hyundai,2011,Jeep,1,Petrol,1.8,172502,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,627
5409,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,151854,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,30517
4922,640.0,Ford,2013,Sedan,1,Hybrid,2.0,145000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,0,16621
14123,687.0,Other,2010,Sedan,1,Diesel,1.6,219822,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7806
9598,645.0,Lexus,2011,Hatchback,1,Hybrid,1.8,32974,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,470
6223,765.0,Hyundai,2015,Sedan,1,Other,2.0,52000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9879
3770,640.0,Ford,2013,Sedan,1,Hybrid,2.0,294016,4.0,Automatic,Front,4-5,Left wheel,White,12,0,941
886,586.0,Lexus,2012,Hatchback,1,Hybrid,1.8,98000,4.0,Automatic,Front,4-5,Left wheel,Other,10,0,21326
16874,1016.0,Kia,2017,Sedan,1,Petrol,2.0,30087,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,27441
6635,639.0,Chevrolet,2014,Jeep,1,Diesel,2.0,98033,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,25763
1880,645.0,Toyota,2011,Hatchback,1,Hybrid,1.8,188800,4.0,Variator,Front,4-5,Left wheel,Grey,10,0,17249
2537,1024.0,Hyundai,2010,Minivan,1,Diesel,2.5,58958,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,21805
13508,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,173698,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19707
9255,475.0,Chevrolet,2012,Jeep,1,Hybrid,1.4,188419,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,627
14790,308.0,Toyota,2015,Hatchback,1,Hybrid,1.5,127789,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,2666
18480,789.0,Chevrolet,2009,Sedan,1,Petrol,1.6,177839,4.0,Automatic,Front,4-5,Left wheel,White,4,0,5175
10367,640.0,Hyundai,2013,Jeep,1,Diesel,2.0,146740,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,37125
3388,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,123862,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4234
17618,1017.0,Mercedes-Benz,2017,Jeep,1,Petrol,2.0,44995,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,42651
1685,574.0,Honda,2010,Hatchback,1,Hybrid,1.3,210758,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,2509
3909,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,93876,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,44542
12961,934.0,Nissan,2015,Jeep,1,Petrol,2.5,76885,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,314
14040,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,191826,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,23129
6075,1055.0,Ford,2013,Sedan,1,Petrol,3.5,101093,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,29965
17825,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,131000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25889
17675,595.0,Toyota,2015,Hatchback,1,Petrol,1.5,16033,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,37301
2827,781.0,Chevrolet,2018,Sedan,1,Petrol,1.4,39466,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,941
18117,836.0,Hyundai,2010,Sedan,1,Petrol,2.0,99488,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13338
8445,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,108505,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,31248
13025,831.0,Ssangyong,2017,Jeep,1,Diesel,1.6,60720,4.0,Automatic,Front,4-5,Left wheel,White,4,0,44219
13058,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,138425,4.0,Automatic,Front,4-5,Left wheel,White,4,0,15612
163,1361.0,Kia,2009,Minivan,1,Diesel,2.9,84176,4.0,Automatic,Front,4-5,Left wheel,White,6,0,13172
15225,586.0,Hyundai,2012,Sedan,1,Petrol,1.8,0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,2352
5948,730.0,Ssangyong,2016,Jeep,1,Petrol,1.6,23739,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,45633
13523,831.0,Kia,2011,Sedan,1,Hybrid,2.4,0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,392
11610,640.0,Ford,2013,Sedan,1,Hybrid,2.0,174619,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,282
15104,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,106724,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25889
9112,730.0,Hyundai,2016,Sedan,1,Petrol,1.6,72507,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,20071
6199,629.0,Hyundai,2015,Sedan,1,Petrol,1.6,37509,4.0,Automatic,Front,4-5,Left wheel,White,4,0,15336
14988,986.0,Other,2010,Jeep,1,Petrol,2.4,84918,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,25926
12863,690.0,Honda,2016,Jeep,1,Petrol,1.5,31869,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,862
